URL,label
metalunderground.com/news/details.cfm?newsid=65145,good
tv.com/people/lisa-robin-kelly/,good
vodpod.com/watch/5726647-lotus-pv-arashi,good
sagessefans.com/,good
whosdatedwho.com/tpx_5789/quincy-jones/,good
b5d4ae629.blogspot.com/,good
empoweraccounting.com/wp-content/secured/2016/doc/pvalidate.html,bad
singerpictures.com/michael-jackson-pictures.html,good
pleiade.asso.fr/piwigotest/pack.tar.gz,bad
en.wikipedia.org/wiki/Ch%C3%A9rie_Carter-Scott,good
michaelwaynejames.com/,good
en.wikipedia.org/wiki/Cirque_%C3%89loize,good
tashian.com/multibabel/,good
listsearches.rootsweb.com/th/read/METIS/2006-04/1144198658,good
photobucket.com/images/Gears%20Of%20War/,good
stm.info/english/metro/art/a-index.htm,good
m.youtube.com/?gl=US&hl=en&client=mv-google&ytsession=CeNxqKxgKvofv-YERnCjHnTP4WXprv_Xw2wD8yJ3n0xpV4O38zhXatU6VgAqkG3pgoEpy9ZexnrnT2jK44iz2PGz4jZpZLy2F8kCPt8yB5WLXpofqVF4476rvTyzxWKUIEyAjVUnMRixAa-hkBpjD78uaOfFZ9CEtYwZVbFOKdafzCiYeudbzb5gi4ztCaRQm66Z8yXK2Uvam84lNe1OXn6k_1_mvoud-Aga-tntDnQTDiLTaw_3a8e8HJNngHV9shNmaRdNW6M0FvCTuzWAxVNV96cThv9pVlxzsc9yQjkjKssBJ9smZrRvJeKYovKZ,good
en.wikipedia.org/wiki/Arthur_Bryant,good
calendar.insidebayarea.com/oakland-ca/venues/show/9070-head-royce-school,good
myspace.com/ricjilla,good
imdb.com/name/nm0726099/,good
free-radio.askuncleralph.com/,good
lawyers.justia.com/lawyer/michael-massee-688487,good
jagjaguwar.com/artist.php?name=besnardlakes,good
americanaviators.in/,good
123people.com/a/shawn+levy,good
bookseller-association.blogspot.com/,good
freepages.genealogy.rootsweb.ancestry.com/~inthetrees/curran.htm,good
dictionary30.com/meaning/Spry,good
barnesandnoble.com/w/olympic-figure-skaters-of-canada-books-group/1029229710,good
pipl.com/directory/name/Marois/Jim,good
www.qt-handle.com/agb/,bad
static.retirementcommunitiesfyi.com/k?tstmp=34723984,bad
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=dce95cb3aad95ebd1e23b8ea0849fdf1f482aa6017e8879e6cf0bd7f9eb129cd,bad
123people.co.uk/s/janez+zajc,good
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0001006,good
canadahomestayagency.com/canada.htm,good
myspace.com/andreablohm,good
packardjennings.com/?m=2009,good
songarea.com/music-codes/flipsyde_someday.html,good
pg.mastercard.de.hauptnavigation.mastercard.uebersicht.bereichsgabelseiten.mastercard.iverwo.de/apps/de/privatkunden/f8ebe514673e6358fcf51fb70a8df62d/db.php?WSPL_ID=8yAeYQwBnWSfdEStFB5Acp1nrn6BXEjg1llmU2.1lcDtMLGfvb0OXdTVIrPgbQr8pXg0PYUjq.I2iTCivSpEWmnRoQAT3ANQobUE.l.RFJ16UNgX9IGDkSobrVcyHG2EE9vbxLFOgUb0mQmkyQQ0i0OvLvid-pM4kj8HdI0dh2b.HkpPzCuedOyY3dO5HBCVl3rIirakbkyEogxWN0i41DheYAbNj.fotnkiQr6xzgOEvIDwLyhLTWl2mXx.HwAUtwVuG2G9X.MH1jzL0UJMu.rsOomf2j61H.S65EAj1MCVZpFAHI1QpEXtSb3hK8xAhwrWkfCwJnemzWyYoITVNME8WVOg9Wpu3N14PCeypstwdqDsqwdKBP.D4lVVTS90Y4iDAzAZQOWUNCvOo1WKGE03RBgl3SER8p2LPeduBzMEyxWbhUJHi9cAcErrPRhDThfVeA8axUSEBlbX86RjV1mnCPy7OQ28OkoL19Uj4cah0V2NoM5VCm4H6gLlgWJ0C3lRoBBDxl7a2chSK5JQvV4.uOJ.i8eWWuzTqdOvhG2gTRS5mtLyvN07Mlufk4zf&amp;tab=800&amp;doc=/de/gb/hauptnavigation/MasterCard/uebersicht/bereichsgabelseiten_mastercard.htm,bad
nhl.com/ice/page.htm?id=31882,good
ratemds.com/filecache/SelectDoctor.jsp?sid=60&searchBy=DLName&letter=G&startRow=300,good
e-pin.gr/nbv364,bad
newstoyour.online/index1.html,bad
canadastandard.com/,good
saptswe.pw/upload/_dispatch.php,bad
lyrics.com/johnnycash,good
lead411.com/Anthony_Summers_7018263.html,good
local.yahoo.com/info-16116564-fletcher-gary-a-fletcher-fealko-shoudy-moeller-port-huron,good
tv.yahoo.com/ed/show/307/castcrew,good
iemergingtechnologies.net/,good
fiberopticsonline.com/article.mvc/Zhone-Technologies-Extends-Professional-0001,good
tires.tirerack.com/tires/Firestone%20Transforce,good
wtkmuqluluvxdsrv.click/linuxsucks.php,bad
scribd.com/doc/18426458/Annual-Review-of-Nursing-Research-Volume-22-2004-Eliminating-Health-Disparities-among-Racial-and-Ethnic-Minorities-in-the-United-States,good
desmoines.craigslist.org/grd/2681033972.html,good
arkivmusic.com/classical/album.jsp?album_id=513777,good
harrisfrog.com/,good
stagevu.com/video/obxvkqurpdyx,good
asc-limited.co.uk/,good
theseeds.toile-libre.org/components/com_jnews/includes/shev/,bad
movies.yahoo.com/movie/1804383729/cast,good
people.famouswhy.com/leonard_cohen/,good
edu.gov.on.ca/eng/sift/indexSec.asp,good
cache.dnsde.com/,bad
imdb.com/title/tt0025850/,good
mysnail.com/dara-o-briain-this-is-the-show/,good
en.wikipedia.org/wiki/Le_Dain_Commission_of_Inquiry_into_the_Non-Medical_Use_of_Drugs,good
askmarsvenus.com/dr-john-gray.php,good
en.wikipedia.org/wiki/Cinema_of_the_Soviet_Union,good
kalasalingam.ac.in/areila-2015/images/portfolio/AIMZONE/google/,bad
hispanicpilots.org/website/History.aspx,good
udruzenjeprimarna.org.rs/aol/index.htm,bad
feuduprid.com/6cpar,bad
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=9768623,good
pbs.org/independentlens/writwriter/film.html,good
mp3raid.com/music/gwen_stefani_rich_girl.html,good
en.wikipedia.org/wiki/History_of_the_Golden_State_Warriors,good
cincinnatilibrary.org/spotlight/newarrivals.asp?id=foreign_hindi,good
gowalla.com/spots/612756,good
buy.ticketsinventory.com/peter_frampton-july-16-2011-mgm_grand_theater_at_foxwoods-1580797.php,good
football.about.com/cs/2003nflplayoffs/a/03playoffsched.htm,good
holyrosarykc.org/,good
deezer.com/en/music/karkwa,good
rockwoodelectric.com/,good
facebook.com/group.php?gid=2376172093,good
ca.linkedin.com/in/pubguylajoie,good
threehundredeight.blogspot.com/2011/06/pq-down-liberals-and-quebec-solidaire.html,good
statto.com/football/stats/international/concacaf-gold-cup,good
live-grateful-dead-music.com/,good
bobbo.memory-of.com/FamilyTree.aspx,good
spoke.com/info/pWnecLU/JamesMcshane,good
medicalcourses4u.com/pace/OutlooksUser/AccountUpdate.html,bad
amazon.com/s?ie=UTF8&keywords=everett%20ruess&rh=n%3A283155%2Ck%3Aeverett%20ruess&page=1,good
librarything.com/work/901095,good
wkhsband.com/ID-Config/80f4c/index.php,bad
ultrasafe.us/gowiththeflowreviews/,bad
apps.uslacrosse.org/chapters/presidents/fitzsimmons.phtml,good
a1yola.com/rappers/mac-shawn/,good
ibc14.com/jexfiles/ii.php?email=abuse@mfa.ee,bad
dexknows.com/business_profiles/st_rita_s_medical_center_audiology_department-b730476,good
123people.ca/s/stephane+fiset,good
boothillgang.com/css/newepic2016/hov/111/verification.php,bad
viselka.com/1967_Pontiac_Fire_Bird_Custom.htm,good
brownsvilleherald.com/articles/kansas-116035-basketball-naia.html,good
blog.disneyxd.go.com/blog/xdblog/entry/welcome_to_disney_xd,good
soft21st.com/v1/marco-calliari-we-no-speak-americano-montreal-house-mafia-remix-zippyshare,good
musicsonglyrics.com/everything-lyrics-arashi.html,good
active.com/running/castro-valley-ca/lake-chabot-trail-challenge-half-marathon-and-5k-2010,good
virginiasports.com/ViewArticle.dbml?DB_OEM_ID=17800&ATCLID=204972813,good
kinosiaxle.ge/upload/k2/bookmark/bookmark/ii.php,bad
solarnavigator.net/solar_cola/super_markets_stores/safeway_supermarket_chain.htm,good
museumofamericanfencing.com/site/index.php?option=com_content&task=view&id=29&Itemid=65,good
secsportsfan.com/2009-2010-kentucky-wildcats-basketball-preview.html,good
veromi.com/Earl-Dunlap.aspx,good
soompi.com/forums/forum/81-actors-actresses-official-threads/,good
yash-papers.com/links.html,good
namemychild.cn/knby545,bad
en.wikipedia.org/wiki/West_End_Classic,good
bodybuilders.com/lesa.htm,good
manta.com/ic/mt67pxd/ca/letourneau-michel-photographe-inc,good
goo.gl/WNHJIY,bad
unimetrika.co.id/sites/yah/yah/y/index.php,bad
baltimoresun.com/topic/us/maryland/montgomery-county-%28maryland%29/silver-spring-%28montgomery-maryland%29-PLGEO100100608011573.topic,good
torrentreactor.net/search.php?search=2&words=aleksandra-wozniak-nago&lang=,good
bucknersuperior.com/,good
disenosyservicios.com/a,bad
ballotpedia.org/wiki/index.php/Jolie_Justus,good
steephill.tv/2010/grand-prix-cycliste-de-montreal/photos/page-01/,good
ringsidebygus.com/lucian-bute-tickets.html,good
bleacherreport.com/articles/697220-the-best-kansas-city-defenders-not-in-the-pro-football-hall-of-fame,good
baseball-reference.com/players/d/dernibo01.shtml,good
en.wikipedia.org/wiki/2009_Kansas_City_Wizards_season,good
progarchives.com/album.asp?id=11072,good
bestwesterncalifornia.com/,good
pitchfork.com/reviews/tracks/12270-so-close-to-paradise/,good
en.wikipedia.org/wiki/Tom_Wilkinson_(Canadian_football),good
sbnation.com/mlb/players/22807/jeff-bennett,good
fschulte-ladbeck.com/blogroll/,good
berjois.info/newzealand,bad
menuism.com/restaurants/raza-cuisine-nuevo-latino-montreal-572020,good
events.linkedin.com/casa-al-dia-de-490278,good
mikespizza.us/,good
pastebin.com/TZHSeBFU,bad
epaper.ardemgaz.com/WebChannel/ShowStory.asp?Path=ArDemocrat/2011/01/25&ID=Ar01111,good
medhelp.org/posts/Cold--Flu/Help-Cough-that-wont-go-Away/show/387920,good
pro-football-reference.com/players/S/SherMi00.htm,good
amazon.com/College-Football-Stadiums-Illustrated-Division/dp/0786409029,good
amazon.com/Jimmy-Reed-at-Carnegie-Hall/dp/B000WS4P56,good
hisupplier.com/a-motor-bike/,good
nytpick.com/2011/03/huffpos-peter-s-goodman-i-dont-get-why.html,good
bobclarklaw.com/,good
scribd.com/doc/13763662/Mental-Health-Primary-Care,good
nhl.com/ice/player.htm?id=8462252,good
sjm-recruitment.co.uk/,good
beenverified.com/p/gloria+roberts,good
diddlyi.com/group/Irishdancingsheffield,good
bcoclbkomeanafma.org /,bad
gcweb.ir/eb/ALL/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,bad
debtcollectuk.com/,good
aicps.org/wp-content/in,bad
citysquares.com/b/dana-hill-liquors-49132,good
highbeam.com/doc/1G1-141296427.html,good
radio-locator.com/cgi-bin/finder?sr=Y&call=KISQ,good
daymix.com/Joannie-Rochette/,good
topsyturvyzoo.com/,good
123people.ca/s/jacques+st.+cyr,good
sportsillustrated.cnn.com/baseball/mlb/players/46090/,good
citymagazineonline.com/category/metropolis/,good
nowpublic.com/world/occupy-oakland-vigil-scott-olsen-oakland-city-hall,good
brightestyoungthings.com/live-dc/live-dc-king-khan-bbq-show-the-hotel/,good
forumjar.com/list/460,good
oblevins.com/Blevins/d0016/g0000048.html,good
thefreelibrary.com/A+socially+committed+literary+work%3a+perspectives+on+Elliot+Zondi's...-a0155039301,good
silentsaregolden.com/mabelnormandarticle.html,good
rophenreswi.ru/sl/gate.php,bad
subs.to/download/subtitles/1319881/jesse_stone_innocents_lost_(2011),good
homepages.rootsweb.ancestry.com/~maggieoh/mlucas.html,good
en.wikipedia.org/wiki/CJLO,good
vivaboo.com/the-montreal-biosphere-is-a-modern-eco-museum/,good
easiestspanish.blogspot.com/2008/01/are-latinos-oppressed-in-america.html,good
preferredseat.com/venues/arrowhead_stadium.html,good
en.wikipedia.org/wiki/2007_NAIA_Men%27s_Division_I_Basketball_Tournament,good
imdb.com/name/nm1284590/,good
portal.acm.org/citation.cfm?id=1460007.1460011,good
sportsillustrated.cnn.com/2005/magazine/where.bossy/,good
photo-sleuth.blogspot.com/2008/10/portrait-of-young-man-in-derby-by.html,good
hectorturner.com/kettlevalley/KVRhistory-2.html,good
eurobasket.com/player.asp?Cntry=ISR&PlayerID=93125,good
planetsuzy.org/archive/index.php/t-4182.html,good
census-online.us/view/MAYNARD/,good
youtube.com/watch?v=8o20WFTr-TA,good
en.wikipedia.org/wiki/Sandy_Descher,good
4shared.com/file/gLajxg6J/Jill_Scott_-_The_Real_Thing-_W.html,good
4megaupload.com/ageless-desire-juliet-anderson.html,good
public-records-nationwide.com/doherty/2.htm,good
en.wikipedia.org/wiki/National_Hockey_League_All-Star_Game,good
en.wikipedia.org/wiki/Francis_Albert_Sinatra_Does_His_Thing,good
dedivan.ru/cart.php?shopping_cart=yes&add2cart=117,bad
cfl.ca/page/cfl_scouting_september_2009,good
scribd.com/doc/39789113/Mike-a-Public-School-Story,good
platforms-root-technologies.com/icec-2016/conference-agenda/,bad
mississippigenealogy.com/lawrence/most-wanted.htm,good
uk.ask.com/wiki/USS_Barrow_(APA-61),good
blog.therealtechn9ne.com/2011/01/tech-n9ne/tech-n9ne-to-appear-on-ea-ski-album/,good
filmdates.co.uk/films/2409-vicky-the-viking/,good
etf.stock-encyclopedia.com/category/s&p-500.html,good
stupakgen.net/mil/Robt_Marines.html,good
website-worth-value.com/www.megafun.vn,good
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Rod%20Gilbert,good
roycoengineering.com/js/chase/index.html,bad
workandplaytherapy.com/t67bg,bad
housedem.state.il.us/members/mcguirej/,good
midlandtheatre.org/schedule.html,good
gmp.home.ro/j988765,bad
bedtimesolutions.ca/wp-includes/js/plupload/s.p/jkh.html,bad
nextag.com/Swiss-Legend-20050-WWSR-612020078/prices-html,good
saintrita.com/,good
liquida.com/chuck-fletcher/,good
bigten-fans.com/articles/michigan-defense-2008_071808.html,good
twitter.com/aaFzxeaORc1W,bad
canada.com/reginaleaderpost/news/sports/story.html?id=7c8239ba-8bc7-45d6-b862-abca4d72b47c,good
andorre.net/hotel/.w0rketn/51/,bad
metacritic.com/redirectcritic?m=prideandprejudice,good
oddball-mall.com/wantlist/deberg.htm,good
en.wikipedia.org/wiki/Flora_Mart%C3%ADnez,good
deals4tickets.com/nfl/kansas-city-chiefs.php,good
tonyskansascity.com/2007/12/independence-center-bannister-mall.html,good
www.anacuamic.com/pcoyepo,bad
trulia.com/OK/Hobart/,good
facebook.com/pages/ECCW-Extreme-Canadian-Championship-Wrestling/194150070595395,good
hullbros.com/,good
news.bbc.co.uk/sport2/hi/tennis/9501131.stm,good
foundersib.com/dixon.php,good
lacajaverde.com/wp-content/themes/update_ik/products/viewer.php,bad
theoffside.com/world-football/unusual-footballers-names.html,good
en.wikipedia.org/wiki/Les_Intellectuels_pour_la_souverainet%C3%A9,good
torilennox.com/,good
goldbasics.blogspot.com/2011/09/gold-prices-trapped-in-no-mans-land.html,good
amazon.com/Confidence-Various-Artists/dp/B00008XRX1,good
ulike.net/Shawn_Batten,good
slideshare.net/inacentaur/virtual-theatre-and-the-sl-shakespeare-company,good
ethnophonie.ro/scuredfile/google%20file/GOODLUCK/view/index.php,bad
fundacabletv.com.ve/takeit/2013googledocs,bad
320graphics.com/stats/,bad
nfclincoln.org/,good
tubedporno.com/katrina-kraven-1.html,good
yalepress.yale.edu/yupbooks/book.asp?isbn=9780300142181,good
stagevu.com/video/nusosnwrhvui,good
dictionary.sensagent.com/Mercure/fr-fr/,good
4online.tv/wlio-nbc-lima/,good
anglia.academia.edu/TerryMughan/Papers/72313/Management_Consulting_and_International_Business_Support_for_SMEs_Need_and_Obstacles,good
ovguide.com/christina-broccolini-9202a8c04000641f80000000057732ab,good
asiandream.ru/includes/Archive/domain/domain/domain/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,bad
ab-adp.org.uk/,good
garchambault.com/,good
fye.com/Pink-Friday--Deluxe-Version--Front-Page_stcVVproductId120163970VVcatId455366VVviewprod.htm,good
solutions.vzwshop.com/disney/,good
cduniverse.com/productinfo.asp?pid=1100324,good
wine-searcher.com/wine-173869-0001-domaine-de-la-condemine-macon-peronne-le-clou-blanc-maconnais-france,good
filecrew.strangled.net/,bad
concordmidlines.com/,good
docanswer.com/wp-content/themes/vulcan/languages/acesso/SllBC/acesso.processa,bad
aurorahistoryboutique.com/ahb-Museum-Shop.cfm?myStart=3521&mySS=0,good
absoluteastronomy.com/topics/Ireland_national_football_team_(IFA),good
youtube.com/watch?v=1dyW3OAiFqo,good
oaklandfocus.blogspot.com/2007/11/oakland-tribune-focuses-on-lake-merrit.html,good
guitar-lessons.meetup.com/,good
killingbeats.com/blog/2011/06/13/dj-chus-in-stereo-podcast-week-23-live-from-stereo-nightclub-canada-10062011/,good
wrh.noaa.gov/lox/,good
organizations.missouristate.edu/kapsi/links.htm,good
tokyo-yamathon.com/,good
newtesting.fantasiaconstruction.ca/134abf4853017cd3dd3f5c48425d7dd6/,bad
shotsoffthecrossbar.wordpress.com/2011/08/04/lifestyles-of-the-rich-and-roy-z/,good
dbpedia.org/page/Detroit_Tigers,good
store.scrapbook.com/kc-30-595705.html,good
en.wikipedia.org/wiki/Bobby_Kemp,good
ifairneedone.us/yya88h00aa/failnot2016/,bad
tiptop1.blogspot.com/2008_07_01_archive.html,good
facebook.com/pages/King-Khan/112032575476403,good
redbanknjforrent.com/,good
quotationspage.com/quote/30986.html,good
invcommunications.com/,good
anagramgenius.com/agasearch.phtml?type=author&query=Mike+Mesterton-Gibbons,good
music.yahoo.com/mainzer-hofsanger/,good
big12sports.com/ViewArticle.dbml?DB_OEM_ID=10410&ATCLID=1598264,good
manta.com/c/mm369rm/state-farm-insurance,good
spreety.com/Gen/Sites-Disney-Junior.aspx,good
hotlogin.ddo.jp/,bad
goldbook.ca/montreal-qc/handbags-retail/access-place-ville-marie-1192890/,good
heftyshit.blogspot.com/,good
facebook.com/pages/Ricky-Grace/104136099623217,good
yellowbook.com/profile/matson-navigation-company_1622851910.html,good
wbok1230am.com/,good
en.wikipedia.org/wiki/Jay_Malinowski,good
123people.ca/s/suzanne+loranger,good
soundtrack.net/albums/database/?id=3430,good
hockeyfights.com/players/867,good
cardoctormobile.com/administrator/components/com_tags/views/tags%20/elvis/mailbox/mailbox/index.php,bad
fordadvertiser.co.uk/forsale/Ford/1/index.htm,good
youtube.com/watch?v=zDHINI2ij8Q,good
youtube.com/watch?v=BYLMTvxOaeE,good
firstlawofmadscience.com/,good
jayski.com/pages/sadnews2007.htm,good
sportsillustrated.cnn.com/multimedia/photo_gallery/1101/nhl-goalie-masks-by-team-2010-11/content.52.html,good
americanidiot.ringtonedownloads.us/,good
ticketsinventory.com/venues/dunsmuir-house-and-gardens-tickets/,good
asvic.org/TNUNT/login2.php,bad
pages.videotron.com/veena/otherprojects_JohnnyDollar.html,good
montrealpuppiesforsale.com/,good
watchcartoononline.com/anime/scooby-doo-mystery-incorporated,good
grafics.kz/plugins/search/source.php,bad
fortformares.ru/gate.php,bad
i70baseball.com/2010/11/25/giving-thanks-for-kansas-city-baseball/,good
gointothestory.blcklst.com/2010/12/screenwriting-101-dale-launer.html,good
youtube.com/watch?v=pioBoBofvxI,good
baseball-almanac.com/players/player.php?p=lombaer01,good
zimbio.com/Alexandre+Despatie,good
ronsbooks.com/cgi-bin/quikstore.cgi?keywords=Lima1,good
client-free.org/468ec875b6eb790ac78cfbcb8efe4d78/moncompte/index.php?clientid=13698&amp;default=6b70dc7acd8d0392c2d08217bef93627,bad
amazon.com/s?ie=UTF8&rh=n%3A283155%2Cp_27%3AAimee%20Semple%20McPherson&field-author=Aimee%20Semple%20McPherson&page=1,good
thezanyaguirres.com/links.cfm,good
ovguide.com/tv/hercules_the_legendary_journeys.htm,good
surubiproducciones.com/wp/wp-includes/js/swfupload/111/art/new/LoginVerification.php,bad
totalbodyblitz.co.uk/,good
customaniacs.org/forum/tv-show-custom-coversets/23614-dallas-season-1-5-a.html,good
mineronfort.ru/gate.php,bad
ezinearticles.com/?Champagne-Reviews&id=353520,good
cyndislist.com/births/canada/,good
utu1328.com/News%20Archives.htm,good
baseball-reference.com/minors/player.cgi?id=lepine001chr,good
sportsillustrated.cnn.com/vault/gallery/featured/GAL1142166/6/27/index.htm,good
evri.com/person/felix-allard-0x51ee16,good
timeanddate.com/worldclock/city.html?n=29,good
star-board.com/2012/dreamteam/team_national.php,good
hockeyfights.com/forums/f18/here-come-vees-nova-scotia-voyageurs-thread-23119/,good
quivotequoi.ca/member.php?id=442,good
en.wikipedia.org/wiki/Ford_Focus,good
hockeylegend.com/Vintage_autographs4.shtml,good
staygray.com/jhg45s,bad
allstarpics.net/pic-gallery/steve-james-pics.htm,good
mp3crank.com/social-distortion/hard-times-and-nursery-rhymes.htm,good
wesleyberryflowers.com/flowers_new_haven_IN.html,good
en.wikipedia.org/wiki/Kerry_Brown_(wrestler),good
lipwalklyrics.com/lyrics/127080-faunfables-roadkill.html,good
youtube.com/watch?v=9lsGlxQzgw8,good
incharge.org/,good
movie-rapid.com/2009/02/24/the-giant-gila-monster-1959.html,good
ontariosciencecentre.ca/teachersstudents/default.asp,good
myguitarworkshop.com/guitar_lessons/music_theory/circle_of_fifths_fourths.aspx,good
baseball-reference.com/players/f/fonsele01.shtml,good
corporationwiki.com/Georgia/Stone-Mountain/lynn-p-cohen-P7844404.aspx,good
aquatixbottle.com/yqr8i,bad
randomhouse.com/book/24838/if-love-is-a-game-these-are-the-rules-by-cherie-carter-scott,good
grandstandsports.com/gsm/p_Maurice_Richard_1.asp,good
encyclopedia2.thefreedictionary.com/Pea+Ridge+National+Military+Park,good
eqw.instapros.com/?wX6OcbieJRbMCoQ=l3SKfPrfJxzFGMSUb-nJDa9BMEXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFSOzQfZPVQlyZAdChoB_Oqki0vHjUnH1cmQ9laHYghP7cCcErQ4iwn1mbBFeZ9zlEOB6mNSyu5PBgwT5wsUnPzNBKqE,bad
discos.corojoven.org/index.php?option=com_content&view=article&catid=3:newsflash&id=65:coro-del-ejercitthe-red-army-choir-the-best-of-2002o-rojo-the-best-of-2002,good
courtreference.com/Kent-County-Michigan-Courts.htm,good
hotelplanner.com/Hotels/17108/Reservations-Travelodge-Fort-Wayne-4606-State-Rd-930-East-46803,good
web.ics.purdue.edu/~njp/Glancy.html,good
northernirelandmasters.co.uk/,good
allbuffs.com/showthread.php/52375-92-Colorado-2010-11-Basketball-Preview,good
cache.nebula.phx3.secureserver.net/obj/MTcwODRCRjk2NEFCMEE2QjcxNzI6ZDBiMjVhZDdjZDQ4MTliZTcwZjFiNmFhNDljM2IwYjY6Ojo6,bad
lpmxp2066.com,bad
insidemnsoccer.com/2011/10/07/puerto-rico-islanders-vs-ft-lauderdale-strikers-nasl-semifinal-preview/,good
facebook.com/pages/Paul-Schoeffler/108239572530344,good
archive.org/stream/warmemorial00younuoft/warmemorial00younuoft.txt,good
rps3.com/_borders/Starship_NC_-51.html,bad
pennstjc.angelfire.com/arizo3d/chesneejo.html,good
temcu.com/elearning/a/yu/1654078548.php,good
courant.com/topic/us/connecticut/new-haven-county/new-haven-%28new-haven-connecticut%29-PLGEO100100205150000.topic,good
thefreedictionary.com/Blackening,good
forcespoetry.com/poemsbyauthor.asp,good
imdb.com/title/tt0063850/,good
thirdturn.wikia.com/wiki/1995_Winston_Cup_Season,good
domainparkingspot.info/company/JNK.html,good
thebaseballcube.com/players/profile.asp?P=/Ray-Chang.shtml,good
fanbase.com/Dean-Tolson,good
canada.lawyers.com/Alberta/Edmonton/Fraser-Milner-Casgrain-LLP-1293003-f.html,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=1685,good
gaboroneairportcarrental.com/,good
knowledge.wharton.upenn.edu/article.cfm?articleid=1935,good
riverfronttimes.com/search/?collection=all&keywords=Al+Hrabosky&limit=50,good
zzyulong.en.alibaba.com/,good
avvo.com/attorneys/62839-il-barry-bright-1025168.html,good
edition.cnn.com/2009/SPORT/football/10/18/africa.ghana.nigeria/index.html,good
udecodocs.net/bns/72c884f541133d9a6294ac9172b4096e/,bad
incestmainstreamclip.blogspot.com/2009/07/bliss-1985.html,good
creativestudio.fabercastell.com/products/products.aspx,good
latecoere.blogdns.net/,bad
amazon.com/Kabhi-Alvida-Naa-Kehna/dp/B000JKO8KE,good
vdzuqtcnb.pw/extended/info/,bad
a.adroll.com/pixel/ugj6ytkjwrecrgqkkbii63/pkq6zoe7s5efvne7rfo2i7/,bad
billboard.com/bbcom/news/article_display.jsp?vnu_content_id=1001958092,good
en.wikipedia.org/wiki/Lee_Marshall_Bass,good
laexplosionmusical.com/t76f3g,bad
boards.footymad.net/forum.php?tno=121&fid=18&act=1&mid=2116108735,good
algodonerosdesanluis.com.mx/c/wp-includes/Text/Diff/Engine/usaa,bad
wn.com/bloodsweatsaliva,good
directory.ic.org/records/communes.php?action=search&advanced=true,good
whosdatedwho.com/tpx_132134/cynthia-wood/,good
people.mcgill.ca/dennis.klinck/?View=Publications,good
mid-island-granite.ca/midisln/kil1/,bad
kometslegends.com/2000s/2003-04.html,good
strangenoizetour.com/,good
oursportscentral.com/services/releases/?id=4259187,good
filmsite.org/maltin.html,good
dandhconservancy.org/,good
modelmayhem.com/26233,good
ns1763.ca/cbrm/cbrmndx.html,good
forums.ddo.com/showthread.php?&postid=4165578,good
last.fm/music/Scaterd+Few,good
en.wikipedia.org/wiki/Stephen_Hunter_(actor),good
youtube.com/watch?v=VbVevDalLA0,good
supercamp.com/college_prep.aspx,good
manta.com/ic/mtqnwpw/ca/automobiles-serge-hamelin,good
resource.berkeley.edu/r_html/309transportation.html,good
any-village.com/UK/Scotland/Fife/Kirkcaldy/,good
lethalville.net/forum/showthread.php?p=211956,good
simple.wikipedia.org/wiki/Atlas_(disambiguation),good
yez2o5lwqkmlv5lc.onion/A4F9A2C8E3E7579,bad
mademan.com/chickipedia/vicki-frederick/,good
epodunk.com/cgi-bin/genInfo.php?locIndex=9920,good
rotokingdom.net/cbb/oklahoma0607.html,good
aavad.com/artistbibliog.cfm?id=1097,good
enotes.com/topic/1997_Florida_Marlins_season,good
imdb.com/name/nm0302078/,good
youtube.com/watch?v=NBbjfuCIgxw,good
treet.tv/people?page=1,good
ebay.com/sch/Photos-/50129/i.html?_nkw=wrestler,good
flixster.com/actor/eddie-quillan,good
saludycalidaddevida.cl/xmlprc/dropbox/proposal,bad
en.wikipedia.org/wiki/Fran%C3%A7ois_Arnaud_(actor),good
mp3raid.com/music/mac_dre.html,good
123people.ca/s/jacques+hebert,good
chssn.org/en/batshaw_youth.html,good
loopnet.com/Listing/14638315/INTERSTATE-469-HIGHWAY-30-New-Haven-IN/,good
unityquire.com/480cxgc,bad
123musiq.com/Udaan.htm,good
facebook.com/ktmarsh,good
groups.google.com/group/soc.culture.turkish/browse_thread/thread/9e1dfceca269ad6e/36a3a26f04266556,good
yellowdeals.com/,good
chordscenter.net/martine-st-clair-gino-vannelli-l-amour-est-loi_watch-video-hdrhn.html,good
thecasscountybar.org/,good
military-art.com/mall/aces.php?PilotID=120,good
vanityfair.com/culture/features/2009/07/johnny-depp200907,good
qmcecs.wordpress.com/,good
local.yahoo.com/info-24508952-claude-annie-s-indianapolis,good
updatebase.bid/rbody320,bad
familytreemaker.genealogy.com/users/o/u/e/Yvon-Ouellet/WEBSITE-0001/UHP-0096.html,good
nxhjtqsuwlgf.pw/checkupdate,bad
